id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
043006,16417,142,88,1333,334,478,8372,80,890,1184,274,48,22,1191,200,390,3371
044007,9124,66,46,663,127,455,4048,213,1447,491,658,51,46,1144,440,86,2313
044008,6912,41,21,509,107,213,3747,154,787,687,178,41,27,648,68,98,1510
045009,13173,75,40,952,190,277,7258,165,1804,877,248,25,14,1110,133,212,2946
045010,27804,188,117,2153,609,583,11634,154,1597,1451,363,51,15,1582,407,636,4800
045011,12722,88,66,791,198,286,5366,102,821,1157,298,28,10,857,148,541,2941
049900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
051001,6665,26,7,733,138,370,2710,90,512,254,142,60,30,774,64,168,1813
051002,7408,100,57,998,188,448,2869,79,421,376,160,76,19,898,60,171,2877
051003,13895,164,100,1679,444,686,4618,95,668,544,119,84,34,1346,240,731,3728
052004,7655,60,13,852,201,424,3207,218,407,343,163,51,17,792,107,116,2402
052005,7512,46,26,1181,293,444,2934,158,437,191,237,105,46,668,33,138,2549
052006,14830,138,72,1516,334,483,5614,80,478,425,180,72,14,1138,210,334,3088
053007,10612,75,37,1237,224,361,4047,193,1007,218,249,106,56,864,118,249,2499
053008,12984,102,47,1173,297,477,5741,133,1377,524,156,94,8,1205,172,266,2667
054009,4022,20,10,498,55,176,1574,101,121,166,277,35,20,397,30,65,875
059900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
061001,14683,167,104,1020,212,366,8258,72,420,1151,208,32,5,1156,257,275,2461
061002,5912,35,26,478,86,256,2626,82,510,459,261,24,13,605,121,112,1659
062003,6474,39,11,840,149,326,2376,76,381,264,236,39,11,723,83,191,1873
062004,5786,39,20,690,98,252,2256,126,352,335,266,64,31,713,123,106,1409
063005,6703,76,50,688,123,228,3005,70,348,579,263,50,9,884,243,193,1647
063006,6191,30,18,631,137,259,2892,145,414,360,235,28,12,736,133,76,1689
064007,8143,71,59,661,130,249,2921,74,471,534,330,111,52,1889,1154,208,1440
064008,7899,49,37,546,77,242,3632,107,593,806,444,70,14,1320,462,184,1724
069900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
071001,24046,272,178,1959,567,598,11913,68,934,1607,166,79,26,1346,257,1123,4304
071002,11998,112,50,888,191,399,5106,87,668,1295,149,54,21,1162,411,548,2395
072003,9785,114,62,849,199,356,4172,128,664,920,190,66,47,1062,204,422,2645
072004,15368,63,46,1265,314,439,5822,102,578,1159,132,59,26,1456,575,618,2807
073005,8465,41,16,638,130,171,4574,57,317,1113,179,20,12,857,272,154,2019
073006,8613,65,28,683,148,291,4348,125,1168,651,194,51,32,794,152,291,1865
074007,13822,80,57,1003,211,439,4330,103,929,832,165,68,17,1897,849,1065,2854
074008,10919,56,22,977,200,384,4696,119,796,350,247,56,37,1087,315,175,2339
074009,15250,59,26,1313,309,591,7103,217,1451,394,217,85,46,1536,131,328,3269
075010,7808,50,25,772,163,439,3714,91,696,242,213,38,31,703,78,141,2531
075011,8217,38,29,694,143,356,3536,176,746,299,238,29,14,846,119,128,2400
076012,7078,39,28,617,135,309,3564,129,612,337,101,39,28,623,62,180,1948
076013,8120,41,35,835,228,338,3991,69,587,90,62,28,0,746,35,255,2451
076014,5549,33,5,401,84,299,2557,135,448,131,149,47,9,714,98,79,2403
076015,7130,42,23,572,111,330,3679,88,265,245,118,36,13,872,239,131,3134
079900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
081001,14263,179,86,1516,499,459,5997,65,1094,848,148,117,46,1307,200,1516,3359
081002,22525,245,111,2018,680,519,10272,76,1628,819,171,126,50,1697,263,1834,4018
081003,17431,142,91,1600,567,514,8075,43,1187,1240,144,149,81,1405,415,1180,3850
081004,12667,132,70,1167,355,432,4931,70,1002,922,207,107,52,1340,215,1437,2949
081005,15258,110,26,1435,381,588,6702,278,1842,246,381,129,45,1564,174,918,3625
082006,10896,162,64,1310,402,515,3900,152,1099,334,339,113,54,1119,74,535,2983
082007,11909,117,65,1187,237,514,5000,138,985,367,298,95,47,1162,151,350,2846
082008,6353,66,28,835,156,343,2293,142,544,114,177,52,21,672,66,104,2137
083009,11811,101,55,1095,283,565,5696,86,747,267,257,91,20,1493,217,161,3093
083010,8010,68,34,1264,333,632,2347,56,485,333,169,96,28,1201,169,135,2849
084011,9434,73,31,1039,249,582,3938,125,655,332,197,62,31,894,94,114,2483
084012,6349,61,43,692,127,296,2487,198,444,212,296,50,23,874,82,102,1786
089900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
091001,19091,269,146,1160,445,522,10375,115,806,2342,230,54,8,1436,461,1597,3394
091002,8728,115,71,618,141,485,3910,194,794,741,194,26,0,1200,177,115,2286
091003,8131,85,27,970,223,366,3525,138,610,530,212,48,16,1002,175,249,2210
091004,7530,80,45,558,90,352,3090,186,578,502,171,45,30,774,166,156,1648
092005,9542,110,72,1311,259,378,3382,153,721,726,85,68,25,1188,390,348,2541
092006,18117,101,70,1470,356,480,8950,248,619,1609,93,85,31,2228,1044,348,3094
092007,10866,70,40,837,194,369,5117,169,538,1320,130,25,0,1241,419,244,2456
092008,8574,71,36,1094,196,391,3460,142,445,1121,89,27,18,1032,222,391,2526
093009,6062,39,18,669,132,452,2477,153,416,345,139,43,18,573,39,157,1662
093010,7729,30,15,814,145,434,3393,137,464,494,373,61,38,593,61,114,1689
093011,7929,71,43,643,157,171,3314,100,386,1186,129,57,43,1457,929,71,1486
093012,4287,23,23,564,113,271,1579,113,271,158,23,23,23,316,45,23,948
094013,3873,17,17,349,17,175,1529,108,341,266,175,25,0,482,8,108,1039
094014,5669,35,9,508,79,166,2681,105,394,421,53,79,35,710,61,105,1200
094015,7792,41,27,1258,232,383,2515,55,219,957,27,14,0,875,191,478,2297
094016,3806,73,15,410,73,146,1069,44,337,59,15,15,0,571,59,117,732
095017,6532,79,52,592,131,267,2972,100,393,834,79,37,21,949,294,163,1400
095018,6316,52,31,681,124,248,2415,155,320,764,93,31,10,1455,423,62,1280
095019,15950,163,120,1800,866,497,7285,69,660,1928,77,34,9,1380,394,420,4114
095020,4615,15,15,369,83,211,1875,68,263,497,301,60,23,806,181,151,1174
099900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101001,8363,132,91,1774,330,437,2286,124,413,260,74,103,25,1411,429,260,3024
101002,9362,98,56,1306,220,383,3877,177,801,229,64,73,31,1086,156,212,2706
101003,9333,144,67,983,216,306,4036,231,945,264,128,72,18,1109,169,216,2159
102004,10230,105,73,1571,276,476,3699,143,489,303,78,119,57,1103,184,335,3026
102005,7384,114,66,1297,270,402,2154,180,388,298,28,151,76,1032,156,241,2532
102006,7377,136,72,1124,168,316,2512,120,332,268,84,84,32,1048,344,204,2120
103007,8477,63,39,719,196,344,3686,126,302,565,126,84,18,828,116,168,1477
104008,6122,62,36,706,119,247,2453,124,428,526,227,15,5,670,108,88,1386
104009,4479,37,27,403,68,145,1861,115,271,355,281,14,7,541,142,95,738
109900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
111001,6476,56,38,753,188,414,2805,132,377,697,395,75,56,621,132,75,1487
111002,7025,47,30,1013,178,310,2161,91,431,330,67,81,34,1151,138,283,2158
111003,8264,107,59,1124,306,391,3008,118,638,240,59,107,37,1209,129,188,2547
112004,11629,90,48,1105,210,408,5472,126,1129,402,198,132,24,1123,180,264,2253
112005,7218,37,24,663,161,225,3601,137,678,614,110,49,30,779,88,122,2190
113006,8856,94,65,938,162,286,4010,150,767,569,127,47,18,1162,298,133,2223
113007,16117,155,73,1707,463,527,7286,127,803,783,108,89,29,1684,333,279,3619
113008,18052,169,100,1695,359,478,7725,150,1515,638,140,30,30,2033,678,718,3618
114009,9783,77,41,901,189,368,4872,77,321,819,88,71,38,1234,336,218,2654
114010,9849,109,58,1175,283,372,4321,154,616,533,83,45,6,1278,392,167,3037
114011,7393,38,19,785,94,268,3379,136,446,438,45,49,4,933,189,113,1778
115012,15533,259,165,1271,447,494,7719,235,871,1765,518,118,24,2448,706,377,4542
115013,5307,14,7,452,43,221,2842,114,277,857,146,11,4,569,153,60,1096
119900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121001,9076,80,59,1075,320,452,3484,94,626,456,146,73,38,835,97,345,3014
121002,11591,72,40,1203,279,515,4465,130,1076,330,261,47,14,1171,268,446,2914
122003,10482,114,40,1461,374,573,4068,51,723,327,224,81,33,962,206,202,3014
122004,22327,80,43,1320,356,804,3952,190,1025,374,135,68,43,1056,86,982,3112
122005,14205,209,100,1548,373,519,6274,64,364,483,91,18,9,1047,228,264,2832
124006,3951,29,12,390,82,238,1202,74,189,160,152,29,21,570,78,131,866
124007,4522,42,27,356,81,215,1864,96,245,482,144,30,18,488,111,105,850
125008,6672,18,6,656,152,279,2455,146,498,352,122,30,24,893,61,152,1568
125009,10935,101,47,1048,234,376,3429,107,537,268,180,76,16,973,268,281,2081
126010,7912,76,0,875,151,378,3275,86,746,292,162,54,11,562,86,173,2086
126011,7632,98,57,1154,288,503,3027,102,647,201,61,136,61,783,42,223,2444
126012,6078,58,29,839,159,362,1599,80,557,181,101,109,22,695,22,246,1795
129900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
